id,year,decade,rank,title,artist,title_norm,artist_norm,source,url,word_count
3534,1990,1990,48,With Every Beat of My Heart,Taylor Dayne,with every beat of my heart,taylor dayne,genius,https://genius.com/Taylor-dayne-with-every-beat-of-my-heart-lyrics,359.0
3535,1990,1990,49,Come Back to Me,Janet Jackson,come back to me,janet jackson,genius,https://genius.com/Janet-jackson-come-back-to-me-lyrics,236.0
3536,1990,1990,50,No More Lies,Michel'le,no more lies,michelle,genius,https://genius.com/Michelle-no-more-lies-lyrics,162.0
3537,1990,1990,51,Praying for Time,George Michael,praying for time,george michael,genius,https://genius.com/George-michael-praying-for-time-lyrics,297.0
3538,1990,1990,52,How Can We Be Lovers,Michael Bolton,how can we be lovers,michael bolton,genius,https://genius.com/Michael-bolton-how-can-we-be-lovers-lyrics,437.0
3539,1990,1990,53,Do You Remember?,Phil Collins,do you remember,phil collins,genius,https://genius.com/Phil-collins-do-you-remember-lyrics,354.0
3540,1990,1990,54,Ready or Not,After 7,ready or not,a,genius,https://genius.com/After-7-ready-or-not-lyrics,384.0
3541,1990,1990,55,U Can't Touch This,MC Hammer,u cant touch this,mc hammer,genius,https://genius.com/Mc-hammer-u-cant-touch-this-lyrics,608.0
3542,1990,1990,56,I Wish It Would Rain Down,Phil Collins,i wish it would rain down,phil collins,genius,https://genius.com/Phil-collins-i-wish-it-would-rain-down-lyrics,335.0
3543,1990,1990,57,Just Between You and Me,Lou Gramm,just between you and me,lou gramm,genius,https://genius.com/Lou-gramm-just-between-you-and-me-lyrics,393.0
3544,1990,1990,58,Something Happened on the Way to Heaven,Phil Collins,something happened on the way to heaven,phil collins,genius,https://genius.com/Phil-collins-something-happened-on-the-way-to-heaven-lyrics,432.0
3545,1990,1990,59,Black Cat,Janet Jackson,black cat,janet jackson,genius,https://genius.com/Janet-jackson-black-cat-lyrics,348.0
3546,1990,1990,60,Can't Stop,After 7,cant stop,a,genius,https://genius.com/After-7-cant-stop-lyrics,397.0
3547,1990,1990,61,Janie's Got a Gun,Aerosmith,janies got a gun,aerosmith,genius,https://genius.com/Aerosmith-janies-got-a-gun-lyrics,385.0
3548,1990,1990,62,The Humpty Dance,Digital Underground,the humpty dance,digital underground,genius,https://genius.com/Digital-underground-the-humpty-dance-lyrics,982.0
3549,1990,1990,63,I'll Be Your Shelter,Taylor Dayne,ill be your shelter,taylor dayne,genius,https://genius.com/Taylor-dayne-ill-be-your-shelter-lyrics,421.0
3550,1990,1990,64,Free Fallin',Tom Petty,free fallin,tom petty,genius,https://genius.com/Tom-petty-free-fallin-lyrics,241.0
3551,1990,1990,65,Giving You the Benefit,Pebbles,giving you the benefit,pebbles,genius,https://genius.com/Pebbles-giving-you-the-benefit-lyrics,865.0
3552,1990,1990,66,Enjoy the Silence,Depeche Mode,enjoy the silence,depeche mode,genius,https://genius.com/Depeche-mode-enjoy-the-silence-lyrics,141.0
3553,1990,1990,67,Love Song,Tesla,love song,tesla,genius,https://genius.com/Tesla-love-song-lyrics,194.0
3554,1990,1990,68,Price of Love,Bad English,price of love,bad english,genius,https://genius.com/Bad-english-price-of-love-lyrics,281.0
3555,1990,1990,69,Girls Nite Out,Tyler Collins,girls nite out,tyler collins,genius,https://genius.com/Tyler-collins-girls-nite-out-lyrics,411.0
3556,1990,1990,70,King of Wishful Thinking,Go West,king of wishful thinking,go west,genius,https://genius.com/Go-west-king-of-wishful-thinking-lyrics,342.0
3557,1990,1990,71,What Kind of Man Would I Be?,Chicago,what kind of man would i be,chicago,genius,https://genius.com/Chicago-what-kind-of-man-would-i-be-lyrics,204.0
3558,1990,1990,72,I Remember You,Skid Row,i remember you,skid row,genius,https://genius.com/Skid-row-i-remember-you-lyrics,328.0
3559,1990,1990,73,Get Up! (Before the Night Is Over),Technotronic featuring Ya Kid K,get up before the night is over,technotronic,genius,https://genius.com/Technotronic-get-up-before-the-night-is-over-lyrics,470.0
3560,1990,1990,74,Here We Are,Gloria Estefan,here we are,gloria estefan,genius,https://genius.com/Gloria-estefan-here-we-are-lyrics,231.0
3561,1990,1990,75,Epic,Faith No More,epic,faith no more,genius,https://genius.com/Faith-no-more-epic-lyrics,351.0
3562,1990,1990,76,Love Takes Time,Mariah Carey,love takes time,mariah carey,genius,https://genius.com/Mariah-carey-love-takes-time-lyrics,191.0
3563,1990,1990,77,Just Like Jesse James,Cher,just like jesse james,cher,genius,https://genius.com/Cher-just-like-jesse-james-lyrics,479.0
3564,1990,1990,78,Love Shack,The B-52's,love shack,the b52s,genius,https://genius.com/The-b-52s-love-shack-lyrics,490.0
3565,1990,1990,79,All or Nothing,Milli Vanilli,all or nothing,milli vanilli,genius,https://genius.com/Milli-vanilli-all-or-nothing-lyrics,341.0
3566,1990,1990,80,Romeo,Dino,romeo,dino,genius,https://genius.com/Dino-pop-romeo-lyrics,354.0
3567,1990,1990,81,Everybody Everybody,Black Box,everybody everybody,black box,genius,https://genius.com/Black-box-everybody-everybody-lyrics,360.0
3568,1990,1990,82,I Go to Extremes,Billy Joel,i go to extremes,billy joel,genius,https://genius.com/Billy-joel-i-go-to-extremes-lyrics,338.0
3569,1990,1990,83,Whip Appeal,Babyface,whip appeal,babyface,genius,https://genius.com/Babyface-whip-appeal-lyrics,614.0
3570,1990,1990,84,Oh Girl,Paul Young,oh girl,paul young,genius,https://genius.com/Paul-young-oh-girl-lyrics,317.0
3572,1990,1990,86,(It's Just) The Way That You Love Me,Paula Abdul,its just the way that you love me,paula abdul,genius,https://genius.com/Paula-abdul-its-just-the-way-that-you-love-me-dub-lyrics,65.0
3573,1990,1990,87,We Can't Go Wrong,The Cover Girls,we cant go wrong,the cover girls,genius,https://genius.com/The-cover-girls-we-cant-go-wrong-lyrics,180.0
3574,1990,1990,88,When I'm Back on My Feet Again,Michael Bolton,when im back on my feet again,michael bolton,genius,https://genius.com/Michael-bolton-when-im-back-on-my-feet-again-lyrics,241.0
3575,1990,1990,89,Make You Sweat,Keith Sweat,make you sweat,keith sweat,genius,https://genius.com/Keith-sweat-make-you-sweat-lyrics,317.0
3576,1990,1990,90,This One's for the Children,New Kids on the Block,this ones for the children,new kids on the block,genius,https://genius.com/New-kids-on-the-block-this-ones-for-the-children-lyrics,314.0
3577,1990,1990,91,What It Takes,Aerosmith,what it takes,aerosmith,genius,https://genius.com/Aerosmith-what-it-takes-lyrics,443.0
3578,1990,1990,92,Forever,Kiss,forever,kiss,genius,https://genius.com/Kiss-forever-lyrics,249.0
3579,1990,1990,93,Jerk Out,The Time,jerk out,the time,genius,https://genius.com/The-time-jerk-out-lyrics,945.0
3580,1990,1990,94,Just a Friend,Biz Markie,just a friend,biz markie,genius,https://genius.com/Biz-markie-just-a-friend-lyrics,661.0
3581,1990,1990,95,Whole Wide World,A'me Lorain,whole wide world,ame lorain,genius,https://genius.com/Ame-lorain-whole-wide-world-lyrics,547.0
3582,1990,1990,96,Without You,Mötley Crüe,without you,motley crue,genius,https://genius.com/Motley-crue-without-you-lyrics,263.0
3583,1990,1990,97,Swing the Mood,Jive Bunny and the Mastermixers,swing the mood,jive bunny and the mastermixers,genius,https://genius.com/Jive-bunny-and-the-mastermixers-swing-the-mood-lyrics,358.0
3584,1990,1990,98,Thieves in the Temple,Prince,thieves in the temple,prince,genius,https://genius.com/Prince-thieves-in-the-temple-lyrics,319.0
3585,1990,1990,99,Mentirosa,Mellow Man Ace,mentirosa,mellow man ace,genius,https://genius.com/Mellow-man-ace-mentirosa-lyrics,578.0
3586,1990,1990,100,Tic-Tac-Toe,Kyper,tictactoe,kyper,genius,https://genius.com/Kyper-tic-tac-toe-lyrics,732.0
3587,1991,1990,1,(Everything I Do) I Do It for You,Bryan Adams,everything i do i do it for you,bryan adams,genius,https://genius.com/Bryan-adams-everything-i-do-i-do-it-for-you-lyrics,272.0
3588,1991,1990,2,I Wanna Sex You Up,Color Me Badd,i wanna sex you up,color me badd,genius,https://genius.com/Color-me-badd-i-wanna-sex-you-up-lyrics,379.0
3589,1991,1990,3,Gonna Make You Sweat (Everybody Dance Now),C+C Music Factory,gonna make you sweat everybody dance now,cc music factory,genius,https://genius.com/C-c-music-factory-gonna-make-you-sweat-everybody-dance-now-lyrics,467.0
3590,1991,1990,4,Rush Rush,Paula Abdul,rush rush,paula abdul,genius,https://genius.com/Paula-abdul-rush-rush-lyrics,470.0
3591,1991,1990,5,One More Try,Timmy T,one more try,timmy t,genius,https://genius.com/Timmy-t-one-more-try-lyrics,256.0
3592,1991,1990,6,Unbelievable,EMF,unbelievable,emf,genius,https://genius.com/Emf-unbelievable-lyrics,330.0
3593,1991,1990,7,More Than Words,Extreme,more than words,extreme,genius,https://genius.com/Extreme-more-than-words-lyrics,251.0
3594,1991,1990,8,I Like the Way (The Kissing Game),Hi-Five,i like the way the kissing game,hifive,genius,https://genius.com/Hi-five-i-like-the-way-the-kissing-game-lyrics,322.0
3595,1991,1990,9,The First Time,Surface,the first time,surface,genius,https://genius.com/Surface-the-first-time-lyrics,218.0
3596,1991,1990,10,Baby Baby,Amy Grant,baby baby,amy grant,genius,https://genius.com/Amy-grant-baby-baby-lyrics,266.0
3597,1991,1990,11,Motownphilly,Boyz II Men,motownphilly,boyz ii men,genius,https://genius.com/Boyz-ii-men-motownphilly-lyrics,489.0
3598,1991,1990,12,Because I Love You (The Postman Song),Stevie B,because i love you the postman song,stevie b,genius,https://genius.com/Stevie-b-because-i-love-you-the-postman-song-lyrics,203.0
3599,1991,1990,13,Someday,Mariah Carey,someday,mariah carey,genius,https://genius.com/Mariah-carey-someday-lyrics,319.0
3600,1991,1990,14,High Enough,Damn Yankees,high enough,damn yankees,genius,https://genius.com/Damn-yankees-high-enough-lyrics,290.0
3601,1991,1990,15,From a Distance,Bette Midler,from a distance,bette midler,genius,https://genius.com/Bette-midler-from-a-distance-lyrics,229.0
3602,1991,1990,16,All the Man That I Need,Whitney Houston,all the man that i need,whitney houston,genius,https://genius.com/Whitney-houston-all-the-man-that-i-need-lyrics,284.0
3603,1991,1990,17,"Right Here, Right Now",Jesus Jones,right here right now,jesus jones,genius,https://genius.com/Jesus-jones-right-here-right-now-lyrics,202.0
3604,1991,1990,18,I Adore Mi Amor,Color Me Badd,i adore mi amor,color me badd,genius,https://genius.com/Color-me-badd-i-adore-mi-amor-lyrics,338.0
3605,1991,1990,19,Love Will Never Do (Without You),Janet Jackson,love will never do without you,janet jackson,genius,https://genius.com/Janet-jackson-love-will-never-do-without-you-lyrics,440.0
3606,1991,1990,20,Good Vibrations,Marky Mark and the Funky Bunch featuring Loleatta Holloway,good vibrations,marky mark and the funky bunch,genius,https://genius.com/Marky-mark-and-the-funky-bunch-good-vibrations-lyrics,440.0
3607,1991,1990,21,Justify My Love,Madonna,justify my love,madonna,genius,https://genius.com/Madonna-justify-my-love-lyrics,266.0
3608,1991,1990,22,Emotions,Mariah Carey,emotions,mariah carey,genius,https://genius.com/Mariah-carey-emotions-lyrics,322.0
3609,1991,1990,23,Joyride,Roxette,joyride,roxette,genius,https://genius.com/Roxette-joyride-lyrics,302.0
3610,1991,1990,24,Romantic,Karyn White,romantic,karyn white,genius,https://genius.com/Karyn-white-romantic-lyrics,418.0
3611,1991,1990,25,Hold You Tight,Tara Kemp,hold you tight,tara kemp,genius,https://genius.com/Tara-kemp-hold-you-tight-lyrics,328.0
3612,1991,1990,26,I Don't Wanna Cry,Mariah Carey,i dont wanna cry,mariah carey,genius,https://genius.com/Mariah-carey-i-dont-wanna-cry-lyrics,254.0
3613,1991,1990,27,You're in Love,Wilson Phillips,youre in love,wilson phillips,genius,https://genius.com/Wilson-phillips-youre-in-love-lyrics,303.0
3614,1991,1990,28,Every Heartbeat,Amy Grant,every heartbeat,amy grant,genius,https://genius.com/Amy-grant-every-heartbeat-lyrics,247.0
3615,1991,1990,29,Sensitivity,Ralph Tresvant,sensitivity,ralph tresvant,genius,https://genius.com/Ralph-tresvant-sensitivity-lyrics,509.0
3616,1991,1990,30,Touch Me (All Night Long),Cathy Dennis,touch me all night long,cathy dennis,genius,https://genius.com/Cathy-dennis-touch-me-all-night-long-lyrics,384.0
3617,1991,1990,31,I've Been Thinking About You,Londonbeat,ive been thinking about you,londonbeat,genius,https://genius.com/Londonbeat-ive-been-thinking-about-you-lyrics,184.0
3618,1991,1990,32,Do Anything,Natural Selection,do anything,natural selection,genius,https://genius.com/Natural-selection-do-anything-lyrics,381.0
3619,1991,1990,33,Losing My Religion,R.E.M.,losing my religion,rem,genius,https://genius.com/Rem-losing-my-religion-lyrics,278.0
3620,1991,1990,34,Coming Out of the Dark,Gloria Estefan,coming out of the dark,gloria estefan,genius,https://genius.com/Gloria-estefan-coming-out-of-the-dark-lyrics,389.0
3621,1991,1990,35,It Ain't Over 'til It's Over,Lenny Kravitz,it aint over til its over,lenny kravitz,genius,https://genius.com/Lenny-kravitz-it-aint-over-til-its-over-lyrics,250.0
3622,1991,1990,36,Here We Go,C+C Music Factory,here we go,cc music factory,genius,https://genius.com/C-c-music-factory-here-we-go-lets-rock-and-roll-lyrics,757.0
3623,1991,1990,37,Where Does My Heart Beat Now,Celine Dion,where does my heart beat now,celine dion,genius,https://genius.com/Celine-dion-where-does-my-heart-beat-now-lyrics,253.0
3624,1991,1990,38,Summertime,DJ Jazzy Jeff & The Fresh Prince,summertime,dj jazzy jeff the fresh prince,genius,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-summertime-lyrics,528.0
3625,1991,1990,39,Wind of Change,Scorpions,wind of change,scorpions,genius,https://genius.com/Scorpions-wind-of-change-lyrics,297.0
3626,1991,1990,40,P.A.S.S.I.O.N.,Rythm Syndicate,passion,rythm syndicate,genius,https://genius.com/Rythm-syndicate-passion-lyrics,370.0
3627,1991,1990,41,The Promise of a New Day,Paula Abdul,the promise of a new day,paula abdul,genius,https://genius.com/Paula-abdul-the-promise-of-a-new-day-lyrics,501.0
3628,1991,1990,42,I'm Your Baby Tonight,Whitney Houston,im your baby tonight,whitney houston,genius,https://genius.com/Whitney-houston-im-your-baby-tonight-lyrics,621.0
3629,1991,1990,43,Love of a Lifetime,FireHouse,love of a lifetime,firehouse,genius,https://genius.com/Firehouse-love-of-a-lifetime-lyrics,265.0
3630,1991,1990,44,Fading Like a Flower (Every Time You Leave),Roxette,fading like a flower every time you leave,roxette,genius,https://genius.com/Roxette-fading-like-a-flower-every-time-you-leave-lyrics,335.0
3631,1991,1990,45,This House,Tracie Spencer,this house,tracie spencer,genius,https://genius.com/Tracie-spencer-this-house-lyrics,315.0
3632,1991,1990,46,Hole Hearted,Extreme,hole hearted,extreme,genius,https://genius.com/Extreme-hole-hearted-lyrics,222.0
3633,1991,1990,47,Power of Love/Love Power,Luther Vandross,power of lovelove power,luther vandross,genius,https://genius.com/Luther-vandross-power-of-love-love-power-lyrics,574.0
3634,1991,1990,48,Impulsive,Wilson Phillips,impulsive,wilson phillips,genius,https://genius.com/Wilson-phillips-impulsive-lyrics,226.0
3635,1991,1990,49,Love Is a Wonderful Thing,Michael Bolton,love is a wonderful thing,michael bolton,genius,https://genius.com/Michael-bolton-love-is-a-wonderful-thing-lyrics,276.0
3636,1991,1990,50,Rhythm of My Heart,Rod Stewart,rhythm of my heart,rod stewart,genius,https://genius.com/Rod-stewart-rhythm-of-my-heart-lyrics,347.0
3637,1991,1990,51,Things That Make You Go Hmmm...,C+C Music Factory,things that make you go hmmm,cc music factory,genius,https://genius.com/C-c-music-factory-things-that-make-you-go-hmmmm-lyrics,927.0
3638,1991,1990,52,I Touch Myself,Divinyls,i touch myself,divinyls,genius,https://genius.com/Divinyls-i-touch-myself-lyrics,346.0
3639,1991,1990,53,Tom's Diner,DNA featuring Suzanne Vega,toms diner,dna,genius,https://genius.com/Dna-toms-diner-lyrics,321.0
3640,1991,1990,54,Iesha,Another Bad Creation,iesha,another bad creation,genius,https://genius.com/Another-bad-creation-iesha-lyrics,454.0
3641,1991,1990,55,Something to Talk About,Bonnie Raitt,something to talk about,bonnie raitt,genius,https://genius.com/Bonnie-raitt-something-to-talk-about-lyrics,278.0
3642,1991,1990,56,After the Rain,Nelson,a,nelson,genius,https://genius.com/Nelson-after-the-rain-lyrics,286.0
3643,1991,1990,57,Play That Funky Music,Vanilla Ice,play that funky music,vanilla ice,genius,https://genius.com/Vanilla-ice-play-that-funky-music-lyrics,679.0
3644,1991,1990,58,Temptation,Corina,temptation,corina,genius,https://genius.com/Corina-temptation-lyrics,372.0
3645,1991,1990,59,Can't Stop This Thing We Started,Bryan Adams,cant stop this thing we started,bryan adams,genius,https://genius.com/Bryan-adams-cant-stop-this-thing-we-started-lyrics,287.0
3646,1991,1990,60,I Can't Wait Another Minute,Hi-Five,i cant wait another minute,hifive,genius,https://genius.com/Hi-five-i-cant-wait-another-minute-lyrics,359.0
3647,1991,1990,61,3 a.m. Eternal,The KLF,3 am eternal,the klf,genius,https://genius.com/The-klf-3-am-eternal-pure-trance-original-lyrics,139.0
3648,1991,1990,62,"Time, Love and Tenderness",Michael Bolton,time love and tenderness,michael bolton,genius,https://genius.com/Michael-bolton-time-love-and-tenderness-lyrics,366.0
3649,1991,1990,63,Sadeness (Part I),Enigma,sadeness part i,enigma,genius,https://genius.com/Enigma-sadeness-part-i-lyrics,102.0
3650,1991,1990,64,Around the Way Girl,LL Cool J,around the way girl,ll cool j,genius,https://genius.com/Ll-cool-j-around-the-way-girl-lyrics,668.0
3651,1991,1990,65,I'll Be There,The Escape Club,ill be there,the escape club,genius,https://genius.com/The-escape-club-ill-be-there-lyrics,257.0
3652,1991,1990,66,Cream,Prince and The New Power Generation,cream,prince and the new power generation,genius,https://genius.com/Prince-and-the-new-power-generation-cream-lyrics,239.0
